고유번호(관리번호),건물명,허가일자,사용검사일자,주차장명,주차장구분,주차장유형,주차시설형태,소재지도로명주소,소재지지번주소,총 주차구획(면) 수,법정주차구획(면) 수,계획주차구획(면) 수,일반주차구획 수,전용주차구획(장애인) 수,전용주차구획(경차) 수,전용주차구획(여성) 수,전용주차구획(전기차) 수,전용주차구획(나눔카) 수,전용주차구획(기타) 수,전기차충전기 수,방범설비유형,급지구분,부제시행구분,일반인 개방 여부,운영방식,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,소유주체,운영주체,데이터 관리기관명,전화번호,위도,경도,현장 이미지,데이터기준일자
367-3-006612,,,,복용동 119번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-23 (복용동),대전광역시 유성구 복용동 119,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3379709,127.324279,,2022-10-31
367-3-006613,,,,복용동 120-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-20 (복용동),대전광역시 유성구 복용동 120-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3383583,127.324314,,2022-10-31
367-3-006614,,,,복용동 120-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-18 (복용동),대전광역시 유성구 복용동 120-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3382048,127.324447,,2022-10-31
367-3-006615,,,,복용동 120-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-22 (복용동),대전광역시 유성구 복용동 120-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338368,127.324069,,2022-10-31
367-3-006616,,,,복용동 121-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 91-1 (복용동),대전광역시 유성구 복용동 121-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3382389,127.325138,,2022-10-31
367-3-006617,,,,복용동 121-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-8 (복용동),대전광역시 유성구 복용동 121-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.337817,127.324534,,2022-10-31
367-3-006618,,,,복용동 122-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 95-11 (복용동),대전광역시 유성구 복용동 122-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3383104,127.325361,,2022-10-31
367-3-006619,,,,복용동 122-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로 95 (복용동),대전광역시 유성구 복용동 122-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3377963,127.325515,,2022-10-31
367-3-006620,,,,복용동 122-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로 93 (복용동),대전광역시 유성구 복용동 122-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3378509,127.325348,,2022-10-31
367-3-006621,,,,복용동 122-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로 95-7 (복용동),대전광역시 유성구 복용동 122-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338067,127.325415,,2022-10-31
367-3-006622,,,,복용동 127-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 97-35 (복용동),대전광역시 유성구 복용동 127-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3393177,127.326122,,2022-10-31
367-3-006623,,,,복용동 127-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로 97-33 (복용동),대전광역시 유성구 복용동 127-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3392642,127.325899,,2022-10-31
367-3-006624,,,,복용동 132-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로 97-28 (복용동),대전광역시 유성구 복용동 132-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3389574,127.326065,,2022-10-31
367-3-006625,,,,복용동 132번지 주차장,민영,부설,,대전광역시 유성구 복용동로 97-26 (복용동),대전광역시 유성구 복용동 132,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3390198,127.326311,,2022-10-31
367-3-006626,,2003-12-12,2005-12-30,복용동 133-1번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 109,대전광역시 유성구 복용동 133-1,4,4,,4,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3385213,127.3267322,,2022-10-31
367-3-006627,,2003-12-12,2005-07-11,복용동 133-2번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 111,대전광역시 유성구 복용동 133-2,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384318,127.3268555,,2022-10-31
367-3-006628,,2003-12-12,2005-12-23,복용동 133-3번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 105,대전광역시 유성구 복용동 133-3,6,6,,6,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3381493,127.326301,,2022-10-31
367-3-006629,,,,복용동 134-11번지 주차장,민영,부설,,대전광역시 유성구 복용동로 113 (복용동),대전광역시 유성구 복용동 134-11,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384047,127.327132,,2022-10-31
367-3-006630,,,,복용동 134-12번지 주차장,민영,부설,,대전광역시 유성구 복용동로 113-2 (복용동),대전광역시 유성구 복용동 134-12,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3385755,127.327311,,2022-10-31
367-3-006631,,,,복용동 134-13번지 주차장,민영,부설,,대전광역시 유성구 복용동로 113-3 (복용동),대전광역시 유성구 복용동 134-13,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384222,127.327355,,2022-10-31
367-3-006632,,,,복용동 134-17번지 주차장,민영,부설,,대전광역시 유성구 복용동로 117 (복용동),대전광역시 유성구 복용동 134-17,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384844,127.327645,,2022-10-31
367-3-006633,,2002-09-13,2005-10-07,복용동 134-1번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 119-1,대전광역시 유성구 복용동 134-1,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3386095,127.3279902,,2022-10-31
367-3-006634,,,,복용동 134-2번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 115,대전광역시 유성구 복용동 134-2,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384443,127.3274681,,2022-10-31
367-3-006635,,2002-03-07,2002-12-04,복용동 134-3번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 113-1,대전광역시 유성구 복용동 134-3,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3386042,127.3270545,,2022-10-31
367-3-006636,,,,복용동 134-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로 117-1 (복용동),대전광역시 유성구 복용동 134-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3386106,127.327645,,2022-10-31
367-3-006637,,2002-09-13,2005-10-07,복용동 134-7번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 119,대전광역시 유성구 복용동 134-7,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384024,127.3280254,,2022-10-31
367-3-006638,,2002-09-13,2003-02-19,복용동 134-8번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 121-1,대전광역시 유성구 복용동 134-8,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3386376,127.3281905,,2022-10-31
367-3-006639,,2002-09-13,2003-02-19,복용동 134-9번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 121,대전광역시 유성구 복용동 134-9,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384217,127.328248,,2022-10-31
367-3-006640,,,,복용동 136-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 129-16 (복용동),대전광역시 유성구 복용동 136-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338734,127.32866,,2022-10-31
367-3-006641,,,,복용동 136-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로 129-12 (복용동),대전광역시 유성구 복용동 136-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3385712,127.328859,,2022-10-31
367-3-006642,,,,복용동 136번지 주차장,민영,부설,,대전광역시 유성구 복용동로 129-20 (복용동),대전광역시 유성구 복용동 136,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3389054,127.328582,,2022-10-31
367-3-006643,,,,복용동 145-6번지 주차장,민영,부설,,,대전광역시 유성구 복용동 145-6,3,,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3436403,127.323901,,2022-10-31
367-3-006644,,,,복용동 145번지 주차장,민영,부설,,대전광역시 유성구 유성대로 580-112 (복용동),대전광역시 유성구 복용동 145,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3438914,127.324337,,2022-10-31
367-3-006645,,2008-01-28,2009-03-16,복용동 160-3번지 주차장,민영,부설,자주식,대전광역시 유성구 진잠옛로 279,대전광역시 유성구 복용동 160-3,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3425076,127.319508,,2022-10-31
367-3-006646,,1990-01-25,2017-06-27,복용동 164번지 주차장,민영,부설,자주식,대전광역시 유성구 진잠옛로 291-26,대전광역시 유성구 복용동 164,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3435189,127.318743,,2022-10-31
367-3-006647,,,,복용동 166-1번지 주차장,민영,부설,,대전광역시 유성구 학하로 233 (복용동),대전광역시 유성구 복용동 166-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3429517,127.318541,,2022-10-31
367-3-006648,,,,복용동 168-11번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로 273-9 (복용동),대전광역시 유성구 복용동 168-11,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.342131,127.318805,,2022-10-31
367-3-006649,,,,복용동 169번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로265번길 12 (복용동),대전광역시 유성구 복용동 169,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3423217,127.318226,,2022-10-31
367-3-006650,,1993-10-20,2013-07-05,복용동 170-2번지 주차장,민영,부설,자주식,대전광역시 유성구 진잠옛로265번길 10,대전광역시 유성구 복용동 170-2,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.341789,127.318625,,2022-10-31
367-3-006651,,2014-05-28,2015-01-02,복용동 170-3번지 주차장,민영,부설,자주식,대전광역시 유성구 진잠옛로 265,대전광역시 유성구 복용동 170-3,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3413736,127.318935,,2022-10-31
367-3-006652,,2003-10-27,2004-11-22,복용동 189-26번지 주차장,민영,부설,자주식,대전광역시 유성구 유성대로 490,대전광역시 유성구 복용동 189-26,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.33978,127.3214189,,2022-10-31
367-3-006653,,,,복용동 223-12번지 주차장,민영,부설,,대전광역시 유성구 유성대로 486,대전광역시 유성구 복용동 223-12,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3394884,127.319596,,2022-10-31
367-3-006654,,,,복용동 224-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 46 (복용동),대전광역시 유성구 복용동 224-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3385679,127.323446,,2022-10-31
367-3-006655,,,,복용동 244-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 58 (복용동),대전광역시 유성구 복용동 244-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3388374,127.323759,,2022-10-31
367-3-006656,,,,복용동 244-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 52 (복용동),대전광역시 유성구 복용동 244-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338693,127.323836,,2022-10-31
367-3-006657,,,,복용동 245-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 41 (복용동),대전광역시 유성구 복용동 245-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3385777,127.323156,,2022-10-31
367-3-006658,,,,복용동 245-4번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 39 (복용동),대전광역시 유성구 복용동 245-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3384698,127.323067,,2022-10-31
367-3-006659,,,,복용동 247-1번지 주차장,민영,부설,,대전광역시 유성구 복용동로 85-26 (복용동),대전광역시 유성구 복용동 247-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3383322,127.323969,,2022-10-31
367-3-006660,,,,복용동 247-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 32 (복용동),대전광역시 유성구 복용동 247-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3383426,127.323467,,2022-10-31
367-3-006661,,2003-08-29,2003-12-12,복용동 247-4번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로79번길 30,대전광역시 유성구 복용동 247-4,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3383056,127.3236484,,2022-10-31
367-3-006662,,2003-10-17,2011-10-04,복용동 248-1번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로79번길 25,대전광역시 유성구 복용동 248-1,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338026,127.3236174,,2022-10-31
367-3-006663,,,,복용동 248-2번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 29 (복용동),대전광역시 유성구 복용동 248-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3381082,127.323478,,2022-10-31
367-3-006664,,,,복용동 248-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로79번길 19 (복용동),대전광역시 유성구 복용동 248-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3376753,127.323632,,2022-10-31
367-3-006665,,2003-10-17,2004-02-05,복용동 248-8번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로79번길 25-1,대전광역시 유성구 복용동 248-8,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3379082,127.3235071,,2022-10-31
367-3-006666,,2003-10-17,2004-02-05,복용동 248-9번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로79번길 25-2,대전광역시 유성구 복용동 248-9,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3377995,127.3234077,,2022-10-31
367-3-006667,,2002-03-25,2003-06-04,복용동 248번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로79번길 37,대전광역시 유성구 복용동 248,8,8,,8,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.338086,127.3230711,,2022-10-31
367-3-006668,,1979-11-02,1980-05-19,복용동 251-5번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 55,대전광역시 유성구 복용동 251-5,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3373143,127.3220641,,2022-10-31
367-3-006669,,,,복용동 255번지 주차장,민영,부설,,대전광역시 유성구 복용동로 73 (복용동),대전광역시 유성구 복용동 255,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3371708,127.323552,,2022-10-31
367-3-006670,,2003-07-16,2004-02-24,복용동 256-2번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 69,대전광역시 유성구 복용동 256-2,18,18,,18,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3368976,127.3232819,,2022-10-31
367-3-006671,,,,복용동 256-3번지 주차장,민영,부설,,대전광역시 유성구 복용동로 65 (복용동),대전광역시 유성구 복용동 256-3,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3370282,127.322961,,2022-10-31
367-3-006672,,,,복용동 256-5번지 주차장,민영,부설,,대전광역시 유성구 복용동로 67 (복용동),대전광역시 유성구 복용동 256-5,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3369197,127.323116,,2022-10-31
367-3-006673,,2003-07-16,2004-02-24,복용동 256-9번지 주차장,민영,부설,자주식,대전광역시 유성구 복용동로 71,대전광역시 유성구 복용동 256-9,18,18,,18,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3367909,127.3235501,,2022-10-31
367-3-006674,,,,복용동 257번지 주차장,민영,부설,,대전광역시 유성구 복용동로 72 (복용동),대전광역시 유성구 복용동 257,5,,,5,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3365677,127.323315,,2022-10-31
367-3-006675,,2007-04-26,2007-09-19,복용동 261-3번지 주차장,민영,부설,자주식,대전광역시 유성구 진잠옛로 246,대전광역시 유성구 복용동 261-3,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3397362,127.317915,,2022-10-31
367-3-006676,,,,복용동 268-1번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로 247 (복용동),대전광역시 유성구 복용동 268-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3400257,127.317504,,2022-10-31
367-3-006677,,,,복용동 271번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로 243 (복용동),대전광역시 유성구 복용동 271,1,,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3397014,127.317458,,2022-10-31
367-3-006678,,,,복용동 307-4번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로 253-45 (복용동),대전광역시 유성구 복용동 307-4,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3415502,127.316897,,2022-10-31
367-3-006679,,,,복용동 345-2번지 주차장,민영,부설,,대전광역시 유성구 진잠옛로 253-34 (복용동),대전광역시 유성구 복용동 345-2,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3415219,127.317387,,2022-10-31
367-3-006680,,,,복용동 347-1번지 주차장,민영,부설,,,대전광역시 유성구 복용동 347-1,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3418726,127.317678,,2022-10-31
