주차일시,주차장구분,주차장명,소재지 도로명 주소,주차구획수,운영요일,입차대수,출차대수,정기주차 이용대수,일일주차 이용대수
2023-07-30,노외주차장,금오천1주차장,구미시 금오산로 53-639,107,월~금,154,148,111,43
2023-07-30,노외주차장,금오천2주차장,구미시 금오산로 53-640,143,월~금,107,94,76,31
2023-07-30,노외주차장,금오천3주차장,구미시 금오산로 53-641,215,월~금,21,16,18,3
2023-07-31,노외주차장,금오천1주차장,구미시 금오산로 53-642,107,월~금,397,401,231,166
2023-07-31,노외주차장,금오천2주차장,구미시 금오산로 53-643,143,월~금,288,278,244,44
2023-07-31,노외주차장,금오천3주차장,구미시 금오산로 53-644,215,월~금,47,39,31,16
2023-08-01,노외주차장,금오천1주차장,구미시 금오산로 53-645,107,월~금,356,361,217,139
2023-08-01,노외주차장,금오천2주차장,구미시 금오산로 53-646,143,월~금,246,232,206,40
2023-08-01,노외주차장,금오천3주차장,구미시 금오산로 53-647,215,월~금,53,31,41,12
2023-08-02,노외주차장,금오천1주차장,구미시 금오산로 53-648,107,월~금,362,370,178,184
2023-08-02,노외주차장,금오천2주차장,구미시 금오산로 53-649,143,월~금,219,209,175,44
2023-08-02,노외주차장,금오천3주차장,구미시 금오산로 53-650,215,월~금,48,42,30,18
2023-08-03,노외주차장,금오천1주차장,구미시 금오산로 53-651,107,월~금,359,369,189,170
2023-08-03,노외주차장,금오천2주차장,구미시 금오산로 53-652,143,월~금,233,219,183,50
2023-08-03,노외주차장,금오천3주차장,구미시 금오산로 53-653,215,월~금,43,29,25,18
2023-08-04,노외주차장,금오천1주차장,구미시 금오산로 53-654,107,월~금,415,416,217,198
2023-08-04,노외주차장,금오천2주차장,구미시 금오산로 53-655,143,월~금,268,258,208,60
2023-08-04,노외주차장,금오천3주차장,구미시 금오산로 53-656,215,월~금,55,52,39,16
2023-08-05,노외주차장,금오천1주차장,구미시 금오산로 53-657,107,월~금,359,359,229,130
2023-08-05,노외주차장,금오천2주차장,구미시 금오산로 53-658,143,월~금,241,225,200,41
2023-08-05,노외주차장,금오천3주차장,구미시 금오산로 53-659,215,월~금,39,28,28,11
2023-08-06,노외주차장,금오천1주차장,구미시 금오산로 53-660,107,월~금,160,154,101,59
2023-08-06,노외주차장,금오천2주차장,구미시 금오산로 53-661,143,월~금,101,98,73,28
2023-08-06,노외주차장,금오천3주차장,구미시 금오산로 53-662,215,월~금,25,24,16,9
2023-08-07,노외주차장,금오천1주차장,구미시 금오산로 53-663,107,월~금,369,371,180,189
2023-08-07,노외주차장,금오천2주차장,구미시 금오산로 53-664,143,월~금,262,248,200,62
2023-08-07,노외주차장,금오천3주차장,구미시 금오산로 53-665,215,월~금,51,37,30,21
2023-08-08,노외주차장,금오천1주차장,구미시 금오산로 53-666,107,월~금,388,386,180,208
2023-08-08,노외주차장,금오천2주차장,구미시 금오산로 53-667,143,월~금,222,213,167,55
2023-08-08,노외주차장,금오천3주차장,구미시 금오산로 53-668,215,월~금,36,32,21,15
2023-08-09,노외주차장,금오천1주차장,구미시 금오산로 53-669,107,월~금,368,377,151,217
2023-08-09,노외주차장,금오천2주차장,구미시 금오산로 53-670,143,월~금,248,240,184,64
2023-08-09,노외주차장,금오천3주차장,구미시 금오산로 53-671,215,월~금,67,45,46,21
2023-08-10,노외주차장,금오천1주차장,구미시 금오산로 53-672,107,월~금,212,214,76,136
2023-08-10,노외주차장,금오천2주차장,구미시 금오산로 53-673,143,월~금,100,93,60,40
2023-08-10,노외주차장,금오천3주차장,구미시 금오산로 53-674,215,월~금,23,22,8,15
2023-08-11,노외주차장,금오천1주차장,구미시 금오산로 53-675,107,월~금,429,431,227,202
2023-08-11,노외주차장,금오천2주차장,구미시 금오산로 53-676,143,월~금,271,254,202,69
2023-08-11,노외주차장,금오천3주차장,구미시 금오산로 53-677,215,월~금,61,48,40,21
2023-08-12,노외주차장,금오천1주차장,구미시 금오산로 53-678,107,월~금,405,402,272,133
2023-08-12,노외주차장,금오천2주차장,구미시 금오산로 53-679,143,월~금,286,274,239,47
2023-08-12,노외주차장,금오천3주차장,구미시 금오산로 53-680,215,월~금,55,48,34,21
2023-08-13,노외주차장,금오천1주차장,구미시 금오산로 53-681,107,월~금,186,181,136,50
2023-08-13,노외주차장,금오천2주차장,구미시 금오산로 53-682,143,월~금,123,113,93,30
2023-08-13,노외주차장,금오천3주차장,구미시 금오산로 53-683,215,월~금,23,14,15,8
2023-08-14,노외주차장,금오천1주차장,구미시 금오산로 53-684,107,월~금,401,389,238,163
2023-08-14,노외주차장,금오천2주차장,구미시 금오산로 53-685,143,월~금,295,286,240,55
2023-08-14,노외주차장,금오천3주차장,구미시 금오산로 53-686,215,월~금,54,46,36,18
2023-08-15,노외주차장,금오천1주차장,구미시 금오산로 53-687,107,월~금,290,289,186,104
2023-08-15,노외주차장,금오천2주차장,구미시 금오산로 53-688,143,월~금,193,174,156,37
2023-08-15,노외주차장,금오천3주차장,구미시 금오산로 53-689,215,월~금,25,17,15,10
2023-08-16,노외주차장,금오천1주차장,구미시 금오산로 53-690,107,월~금,393,390,197,196
2023-08-16,노외주차장,금오천2주차장,구미시 금오산로 53-691,143,월~금,295,279,230,65
2023-08-16,노외주차장,금오천3주차장,구미시 금오산로 53-692,215,월~금,28,27,7,21
2023-08-17,노외주차장,금오천1주차장,구미시 금오산로 53-693,107,월~금,487,495,297,190
2023-08-17,노외주차장,금오천2주차장,구미시 금오산로 53-694,143,월~금,71,71,3,68
2023-08-17,노외주차장,금오천3주차장,구미시 금오산로 53-695,215,월~금,118,88,94,24
2023-08-18,노외주차장,금오천1주차장,구미시 금오산로 53-696,107,월~금,299,294,90,209
2023-08-18,노외주차장,금오천2주차장,구미시 금오산로 53-697,143,월~금,368,362,289,79
2023-08-18,노외주차장,금오천3주차장,구미시 금오산로 53-698,215,월~금,105,103,89,16
2023-08-19,노외주차장,금오천1주차장,구미시 금오산로 53-699,107,월~금,417,404,288,129
2023-08-19,노외주차장,금오천2주차장,구미시 금오산로 53-700,143,월~금,282,268,235,47
2023-08-19,노외주차장,금오천3주차장,구미시 금오산로 53-701,215,월~금,47,36,28,19
2023-08-20,노외주차장,금오천1주차장,구미시 금오산로 53-702,107,월~금,162,162,115,47
2023-08-20,노외주차장,금오천2주차장,구미시 금오산로 53-703,143,월~금,91,81,68,23
2023-08-20,노외주차장,금오천3주차장,구미시 금오산로 53-704,215,월~금,28,24,21,7
2023-08-21,노외주차장,금오천1주차장,구미시 금오산로 53-705,107,월~금,407,409,192,215
2023-08-21,노외주차장,금오천2주차장,구미시 금오산로 53-706,143,월~금,288,281,229,59
2023-08-21,노외주차장,금오천3주차장,구미시 금오산로 53-707,215,월~금,66,46,47,19
2023-08-22,노외주차장,금오천1주차장,구미시 금오산로 53-708,107,월~금,373,373,162,211
2023-08-22,노외주차장,금오천2주차장,구미시 금오산로 53-709,143,월~금,206,197,144,62
2023-08-22,노외주차장,금오천3주차장,구미시 금오산로 53-710,215,월~금,44,37,28,16
2023-08-23,노외주차장,금오천1주차장,구미시 금오산로 53-711,107,월~금,370,369,163,207
2023-08-23,노외주차장,금오천2주차장,구미시 금오산로 53-712,143,월~금,254,250,193,61
2023-08-23,노외주차장,금오천3주차장,구미시 금오산로 53-713,215,월~금,64,48,38,26
2023-08-24,노외주차장,금오천1주차장,구미시 금오산로 53-714,107,월~금,340,337,141,199
2023-08-24,노외주차장,금오천2주차장,구미시 금오산로 53-715,143,월~금,203,196,144,59
2023-08-24,노외주차장,금오천3주차장,구미시 금오산로 53-716,215,월~금,54,47,34,20
2023-08-25,노외주차장,금오천1주차장,구미시 금오산로 53-717,107,월~금,450,448,241,209
2023-08-25,노외주차장,금오천2주차장,구미시 금오산로 53-718,143,월~금,307,296,238,69
2023-08-25,노외주차장,금오천3주차장,구미시 금오산로 53-719,215,월~금,59,44,39,20
2023-08-26,노외주차장,금오천1주차장,구미시 금오산로 53-720,107,월~금,436,428,299,137
2023-08-26,노외주차장,금오천2주차장,구미시 금오산로 53-721,143,월~금,337,325,297,40
2023-08-26,노외주차장,금오천3주차장,구미시 금오산로 53-722,215,월~금,90,46,73,17
2023-08-27,노외주차장,금오천1주차장,구미시 금오산로 53-723,107,월~금,183,186,136,47
2023-08-27,노외주차장,금오천2주차장,구미시 금오산로 53-724,143,월~금,128,114,98,30
2023-08-27,노외주차장,금오천3주차장,구미시 금오산로 53-725,215,월~금,29,26,18,11
2023-08-28,노외주차장,금오천1주차장,구미시 금오산로 53-726,107,월~금,440,430,220,220
2023-08-28,노외주차장,금오천2주차장,구미시 금오산로 53-727,143,월~금,277,271,217,60
2023-08-28,노외주차장,금오천3주차장,구미시 금오산로 53-728,215,월~금,58,52,35,23
2023-08-29,노외주차장,금오천1주차장,구미시 금오산로 53-729,107,월~금,347,354,153,194
2023-08-29,노외주차장,금오천2주차장,구미시 금오산로 53-730,143,월~금,224,218,167,57
2023-08-29,노외주차장,금오천3주차장,구미시 금오산로 53-731,215,월~금,54,34,39,15
2023-08-30,노외주차장,금오천1주차장,구미시 금오산로 53-732,107,월~금,324,320,118,206
2023-08-30,노외주차장,금오천2주차장,구미시 금오산로 53-733,143,월~금,207,202,156,51
2023-08-30,노외주차장,금오천3주차장,구미시 금오산로 53-734,215,월~금,42,42,25,17
2023-08-31,노외주차장,금오천1주차장,구미시 금오산로 53-735,107,월~금,346,350,160,186
2023-08-31,노외주차장,금오천2주차장,구미시 금오산로 53-736,143,월~금,259,252,187,72
2023-08-31,노외주차장,금오천3주차장,구미시 금오산로 53-737,215,월~금,61,39,39,22
2023-09-01,노외주차장,금오천1주차장,구미시 금오산로 53-738,107,월~금,390,398,227,163
2023-09-01,노외주차장,금오천2주차장,구미시 금오산로 53-739,143,월~금,310,293,257,53
2023-09-01,노외주차장,금오천3주차장,구미시 금오산로 53-740,215,월~금,98,81,81,17
2023-09-02,노외주차장,금오천1주차장,구미시 금오산로 53-741,107,월~금,436,423,302,134
2023-09-02,노외주차장,금오천2주차장,구미시 금오산로 53-742,143,월~금,326,315,274,52
2023-09-02,노외주차장,금오천3주차장,구미시 금오산로 53-743,215,월~금,52,36,33,19
2023-09-03,노외주차장,금오천1주차장,구미시 금오산로 53-744,107,월~금,224,225,156,68
2023-09-03,노외주차장,금오천2주차장,구미시 금오산로 53-745,143,월~금,155,140,127,28
2023-09-03,노외주차장,금오천3주차장,구미시 금오산로 53-746,215,월~금,38,33,27,11
2023-09-04,노외주차장,금오천1주차장,구미시 금오산로 53-747,107,월~금,356,363,170,186
2023-09-04,노외주차장,금오천2주차장,구미시 금오산로 53-748,143,월~금,287,275,222,65
2023-09-04,노외주차장,금오천3주차장,구미시 금오산로 53-749,215,월~금,82,52,56,26
2023-09-05,노외주차장,금오천1주차장,구미시 금오산로 53-750,107,월~금,361,363,171,190
2023-09-05,노외주차장,금오천2주차장,구미시 금오산로 53-751,143,월~금,267,244,204,63
2023-09-05,노외주차장,금오천3주차장,구미시 금오산로 53-752,215,월~금,68,62,51,17
2023-09-06,노외주차장,금오천1주차장,구미시 금오산로 53-753,107,월~금,399,404,175,224
2023-09-06,노외주차장,금오천2주차장,구미시 금오산로 53-754,143,월~금,252,245,177,75
2023-09-06,노외주차장,금오천3주차장,구미시 금오산로 53-755,215,월~금,81,58,56,25
2023-09-07,노외주차장,금오천1주차장,구미시 금오산로 53-756,107,월~금,360,351,171,189
2023-09-07,노외주차장,금오천2주차장,구미시 금오산로 53-757,143,월~금,236,231,164,72
2023-09-07,노외주차장,금오천3주차장,구미시 금오산로 53-758,215,월~금,56,50,32,24
2023-09-08,노외주차장,금오천1주차장,구미시 금오산로 53-759,107,월~금,420,433,211,209
2023-09-08,노외주차장,금오천2주차장,구미시 금오산로 53-760,143,월~금,286,280,216,70
2023-09-08,노외주차장,금오천3주차장,구미시 금오산로 53-761,215,월~금,71,46,53,18
2023-09-09,노외주차장,금오천1주차장,구미시 금오산로 53-762,107,월~금,456,447,304,152
2023-09-09,노외주차장,금오천2주차장,구미시 금오산로 53-763,143,월~금,310,300,260,50
2023-09-09,노외주차장,금오천3주차장,구미시 금오산로 53-764,215,월~금,57,47,40,17
2023-09-10,노외주차장,금오천1주차장,구미시 금오산로 53-765,107,월~금,209,210,154,55
2023-09-10,노외주차장,금오천2주차장,구미시 금오산로 53-766,143,월~금,139,125,112,27
2023-09-10,노외주차장,금오천3주차장,구미시 금오산로 53-767,215,월~금,36,21,26,10
2023-09-11,노외주차장,금오천1주차장,구미시 금오산로 53-768,107,월~금,394,392,189,205
2023-09-11,노외주차장,금오천2주차장,구미시 금오산로 53-769,143,월~금,294,286,218,76
2023-09-11,노외주차장,금오천3주차장,구미시 금오산로 53-770,215,월~금,79,74,54,25
2023-09-12,노외주차장,금오천1주차장,구미시 금오산로 53-771,107,월~금,362,371,178,184
2023-09-12,노외주차장,금오천2주차장,구미시 금오산로 53-772,143,월~금,237,232,167,70
2023-09-12,노외주차장,금오천3주차장,구미시 금오산로 53-773,215,월~금,70,44,49,21
2023-09-13,노외주차장,금오천1주차장,구미시 금오산로 53-774,107,월~금,367,368,180,187
2023-09-13,노외주차장,금오천2주차장,구미시 금오산로 53-775,143,월~금,260,255,184,76
2023-09-13,노외주차장,금오천3주차장,구미시 금오산로 53-776,215,월~금,82,73,60,22
2023-09-14,노외주차장,금오천1주차장,구미시 금오산로 53-777,107,월~금,307,310,141,166
2023-09-14,노외주차장,금오천2주차장,구미시 금오산로 53-778,143,월~금,216,213,151,65
2023-09-14,노외주차장,금오천3주차장,구미시 금오산로 53-779,215,월~금,54,41,31,23
2023-09-15,노외주차장,금오천1주차장,구미시 금오산로 53-780,107,월~금,379,368,179,200
2023-09-15,노외주차장,금오천2주차장,구미시 금오산로 53-781,143,월~금,252,243,183,69
2023-09-15,노외주차장,금오천3주차장,구미시 금오산로 53-782,215,월~금,71,67,49,22
2023-09-16,노외주차장,금오천1주차장,구미시 금오산로 53-783,107,월~금,364,363,237,127
2023-09-16,노외주차장,금오천2주차장,구미시 금오산로 53-784,143,월~금,269,259,220,49
2023-09-16,노외주차장,금오천3주차장,구미시 금오산로 53-785,215,월~금,47,32,28,19
2023-09-17,노외주차장,금오천1주차장,구미시 금오산로 53-786,107,월~금,211,207,155,56
2023-09-17,노외주차장,금오천2주차장,구미시 금오산로 53-787,143,월~금,174,165,143,31
2023-09-17,노외주차장,금오천3주차장,구미시 금오산로 53-788,215,월~금,27,25,16,11
2023-09-18,노외주차장,금오천1주차장,구미시 금오산로 53-789,107,월~금,397,399,215,182
2023-09-18,노외주차장,금오천2주차장,구미시 금오산로 53-790,143,월~금,286,282,209,77
2023-09-18,노외주차장,금오천3주차장,구미시 금오산로 53-791,215,월~금,74,51,48,26
2023-09-19,노외주차장,금오천1주차장,구미시 금오산로 53-792,107,월~금,325,321,159,166
2023-09-19,노외주차장,금오천2주차장,구미시 금오산로 53-793,143,월~금,243,232,172,71
2023-09-19,노외주차장,금오천3주차장,구미시 금오산로 53-794,215,월~금,74,63,50,24
2023-09-20,노외주차장,금오천1주차장,구미시 금오산로 53-795,107,월~금,326,328,147,179
2023-09-20,노외주차장,금오천2주차장,구미시 금오산로 53-796,143,월~금,239,232,174,65
2023-09-20,노외주차장,금오천3주차장,구미시 금오산로 53-797,215,월~금,66,43,47,19
2023-09-21,노외주차장,금오천1주차장,구미시 금오산로 53-798,107,월~금,336,327,165,171
2023-09-21,노외주차장,금오천2주차장,구미시 금오산로 53-799,143,월~금,230,222,163,67
2023-09-21,노외주차장,금오천3주차장,구미시 금오산로 53-800,215,월~금,61,58,38,23
2023-09-22,노외주차장,금오천1주차장,구미시 금오산로 53-801,107,월~금,447,447,239,208
2023-09-22,노외주차장,금오천2주차장,구미시 금오산로 53-802,143,월~금,297,293,221,76
2023-09-22,노외주차장,금오천3주차장,구미시 금오산로 53-803,215,월~금,65,50,45,20
2023-09-23,노외주차장,금오천1주차장,구미시 금오산로 53-804,107,월~금,447,442,320,127
2023-09-23,노외주차장,금오천2주차장,구미시 금오산로 53-805,143,월~금,387,371,336,51
2023-09-23,노외주차장,금오천3주차장,구미시 금오산로 53-806,215,월~금,58,50,39,19
2023-09-24,노외주차장,금오천1주차장,구미시 금오산로 53-807,107,월~금,170,175,126,44
2023-09-24,노외주차장,금오천2주차장,구미시 금오산로 53-808,143,월~금,255,244,226,29
2023-09-24,노외주차장,금오천3주차장,구미시 금오산로 53-809,215,월~금,49,29,35,14
2023-09-25,노외주차장,금오천1주차장,구미시 금오산로 53-810,107,월~금,422,423,241,181
2023-09-25,노외주차장,금오천2주차장,구미시 금오산로 53-811,143,월~금,321,311,252,69
2023-09-25,노외주차장,금오천3주차장,구미시 금오산로 53-812,215,월~금,74,69,51,23
2023-09-26,노외주차장,금오천1주차장,구미시 금오산로 53-813,107,월~금,361,357,191,170
2023-09-26,노외주차장,금오천2주차장,구미시 금오산로 53-814,143,월~금,261,254,189,72
2023-09-26,노외주차장,금오천3주차장,구미시 금오산로 53-815,215,월~금,58,45,35,23
2023-09-27,노외주차장,금오천1주차장,구미시 금오산로 53-816,107,월~금,450,446,250,200
2023-09-27,노외주차장,금오천2주차장,구미시 금오산로 53-817,143,월~금,343,334,266,77
2023-09-27,노외주차장,금오천3주차장,구미시 금오산로 53-818,215,월~금,80,72,49,31
2023-09-28,노외주차장,금오천1주차장,구미시 금오산로 53-819,107,월~금,243,47,203,40
2023-09-28,노외주차장,금오천2주차장,구미시 금오산로 53-820,143,월~금,175,25,149,26
2023-09-28,노외주차장,금오천3주차장,구미시 금오산로 53-821,215,월~금,54,10,45,9
2023-09-29,노외주차장,금오천1주차장,구미시 금오산로 53-822,107,월~금,119,31,85,34
2023-09-29,노외주차장,금오천2주차장,구미시 금오산로 53-823,143,월~금,126,11,115,11
2023-09-29,노외주차장,금오천3주차장,구미시 금오산로 53-824,215,월~금,59,7,50,9
2023-09-30,노외주차장,금오천1주차장,구미시 금오산로 53-825,107,월~금,218,38,184,34
2023-09-30,노외주차장,금오천2주차장,구미시 금오산로 53-826,143,월~금,209,17,192,17
2023-09-30,노외주차장,금오천3주차장,구미시 금오산로 53-827,215,월~금,55,8,48,7
2023-10-01,노외주차장,금오천1주차장,구미시 금오산로 53-828,107,월~금,219,31,185,34
2023-10-01,노외주차장,금오천2주차장,구미시 금오산로 53-829,143,월~금,196,12,183,13
2023-10-01,노외주차장,금오천3주차장,구미시 금오산로 53-830,215,월~금,68,5,63,5
2023-10-02,노외주차장,금오천1주차장,구미시 금오산로 53-831,107,월~금,385,68,317,68
2023-10-02,노외주차장,금오천2주차장,구미시 금오산로 53-832,143,월~금,371,19,353,18
2023-10-02,노외주차장,금오천3주차장,구미시 금오산로 53-833,215,월~금,102,9,93,9
2023-10-03,노외주차장,금오천1주차장,구미시 금오산로 53-834,107,월~금,281,51,227,54
2023-10-03,노외주차장,금오천2주차장,구미시 금오산로 53-835,143,월~금,217,17,200,17
2023-10-03,노외주차장,금오천3주차장,구미시 금오산로 53-836,215,월~금,82,7,74,8
2023-10-04,노외주차장,금오천1주차장,구미시 금오산로 53-837,107,월~금,409,421,256,153
2023-10-04,노외주차장,금오천2주차장,구미시 금오산로 53-838,143,월~금,351,334,296,55
2023-10-04,노외주차장,금오천3주차장,구미시 금오산로 53-839,215,월~금,82,52,65,17
2023-10-05,노외주차장,금오천1주차장,구미시 금오산로 53-840,107,월~금,278,352,196,82
2023-10-05,노외주차장,금오천2주차장,구미시 금오산로 53-841,143,월~금,276,299,236,40
2023-10-05,노외주차장,금오천3주차장,구미시 금오산로 53-842,215,월~금,90,82,71,19
2023-10-06,노외주차장,금오천1주차장,구미시 금오산로 53-843,107,월~금,378,381,203,175
2023-10-06,노외주차장,금오천2주차장,구미시 금오산로 53-844,143,월~금,301,292,230,71
2023-10-06,노외주차장,금오천3주차장,구미시 금오산로 53-845,215,월~금,76,59,50,26
2023-10-07,노외주차장,금오천1주차장,구미시 금오산로 53-846,107,월~금,467,423,322,145
2023-10-07,노외주차장,금오천2주차장,구미시 금오산로 53-847,143,월~금,380,354,332,48
2023-10-07,노외주차장,금오천3주차장,구미시 금오산로 53-848,215,월~금,63,46,47,16
2023-10-08,노외주차장,금오천1주차장,구미시 금오산로 53-849,107,월~금,212,205,157,55
2023-10-08,노외주차장,금오천2주차장,구미시 금오산로 53-850,143,월~금,154,147,124,30
2023-10-08,노외주차장,금오천3주차장,구미시 금오산로 53-851,215,월~금,32,15,26,6
2023-10-09,노외주차장,금오천1주차장,구미시 금오산로 53-852,107,월~금,294,289,218,76
2023-10-09,노외주차장,금오천2주차장,구미시 금오산로 53-853,143,월~금,205,195,162,43
2023-10-09,노외주차장,금오천3주차장,구미시 금오산로 53-854,215,월~금,53,39,37,16
2023-10-10,노외주차장,금오천1주차장,구미시 금오산로 53-855,107,월~금,405,404,229,176
2023-10-10,노외주차장,금오천2주차장,구미시 금오산로 53-856,143,월~금,302,301,235,67
2023-10-10,노외주차장,금오천3주차장,구미시 금오산로 53-857,215,월~금,52,41,32,20
2023-10-11,노외주차장,금오천1주차장,구미시 금오산로 53-858,107,월~금,385,388,207,178
2023-10-11,노외주차장,금오천2주차장,구미시 금오산로 53-859,143,월~금,298,282,227,71
2023-10-11,노외주차장,금오천3주차장,구미시 금오산로 53-860,215,월~금,82,74,56,26
2023-10-12,노외주차장,금오천1주차장,구미시 금오산로 53-861,107,월~금,352,357,180,172
2023-10-12,노외주차장,금오천2주차장,구미시 금오산로 53-862,143,월~금,258,255,189,69
2023-10-12,노외주차장,금오천3주차장,구미시 금오산로 53-863,215,월~금,69,45,43,26
2023-10-13,노외주차장,금오천1주차장,구미시 금오산로 53-864,107,월~금,399,386,205,194
2023-10-13,노외주차장,금오천2주차장,구미시 금오산로 53-865,143,월~금,307,299,239,68
2023-10-13,노외주차장,금오천3주차장,구미시 금오산로 53-866,215,월~금,61,57,37,24
2023-10-14,노외주차장,금오천1주차장,구미시 금오산로 53-867,107,월~금,511,152,361,150
2023-10-14,노외주차장,금오천2주차장,구미시 금오산로 53-868,143,월~금,445,52,397,48
2023-10-14,노외주차장,금오천3주차장,구미시 금오산로 53-869,215,월~금,144,19,127,17
2023-10-15,노외주차장,금오천1주차장,구미시 금오산로 53-870,107,월~금,266,63,201,65
2023-10-15,노외주차장,금오천2주차장,구미시 금오산로 53-871,143,월~금,269,23,245,24
2023-10-15,노외주차장,금오천3주차장,구미시 금오산로 53-872,215,월~금,106,9,96,10
2023-10-16,노외주차장,금오천1주차장,구미시 금오산로 53-873,107,월~금,397,403,210,187
2023-10-16,노외주차장,금오천2주차장,구미시 금오산로 53-874,143,월~금,303,299,230,73
2023-10-16,노외주차장,금오천3주차장,구미시 금오산로 53-875,215,월~금,53,40,34,19
2023-10-17,노외주차장,금오천1주차장,구미시 금오산로 53-876,107,월~금,368,362,201,167
2023-10-17,노외주차장,금오천2주차장,구미시 금오산로 53-877,143,월~금,293,287,216,77
2023-10-17,노외주차장,금오천3주차장,구미시 금오산로 53-878,215,월~금,59,48,37,22
2023-10-18,노외주차장,금오천1주차장,구미시 금오산로 53-879,107,월~금,353,349,175,178
2023-10-18,노외주차장,금오천2주차장,구미시 금오산로 53-880,143,월~금,257,262,190,67
2023-10-18,노외주차장,금오천3주차장,구미시 금오산로 53-881,215,월~금,64,47,40,24
2023-10-19,노외주차장,금오천1주차장,구미시 금오산로 53-882,107,월~금,343,338,172,171
2023-10-19,노외주차장,금오천2주차장,구미시 금오산로 53-883,143,월~금,232,230,165,67
2023-10-19,노외주차장,금오천3주차장,구미시 금오산로 53-884,215,월~금,69,66,47,22
2023-10-20,노외주차장,금오천1주차장,구미시 금오산로 53-885,107,월~금,410,413,230,180
2023-10-20,노외주차장,금오천2주차장,구미시 금오산로 53-886,143,월~금,295,282,220,75
2023-10-20,노외주차장,금오천3주차장,구미시 금오산로 53-887,215,월~금,59,45,35,24
2023-10-21,노외주차장,금오천1주차장,구미시 금오산로 53-888,107,월~금,455,132,324,131
2023-10-21,노외주차장,금오천2주차장,구미시 금오산로 53-889,143,월~금,410,39,371,39
2023-10-21,노외주차장,금오천3주차장,구미시 금오산로 53-890,215,월~금,64,16,50,14
2023-10-22,노외주차장,금오천1주차장,구미시 금오산로 53-891,107,월~금,225,39,188,37
2023-10-22,노외주차장,금오천2주차장,구미시 금오산로 53-892,143,월~금,162,27,136,26
2023-10-22,노외주차장,금오천3주차장,구미시 금오산로 53-893,215,월~금,40,9,29,11
2023-10-23,노외주차장,금오천1주차장,구미시 금오산로 53-894,107,월~금,383,384,205,178
2023-10-23,노외주차장,금오천2주차장,구미시 금오산로 53-895,143,월~금,291,276,225,66
2023-10-23,노외주차장,금오천3주차장,구미시 금오산로 53-896,215,월~금,61,54,34,27
2023-10-24,노외주차장,금오천1주차장,구미시 금오산로 53-897,107,월~금,345,345,169,176
2023-10-24,노외주차장,금오천2주차장,구미시 금오산로 53-898,143,월~금,275,271,208,67
2023-10-24,노외주차장,금오천3주차장,구미시 금오산로 53-899,215,월~금,46,33,27,19
2023-10-25,노외주차장,금오천1주차장,구미시 금오산로 53-900,107,월~금,355,357,173,182
2023-10-25,노외주차장,금오천2주차장,구미시 금오산로 53-901,143,월~금,299,286,223,76
2023-10-25,노외주차장,금오천3주차장,구미시 금오산로 53-902,215,월~금,72,64,46,26
2023-10-26,노외주차장,금오천1주차장,구미시 금오산로 53-903,107,월~금,366,370,213,153
2023-10-26,노외주차장,금오천2주차장,구미시 금오산로 53-904,143,월~금,264,255,192,72
2023-10-26,노외주차장,금오천3주차장,구미시 금오산로 53-905,215,월~금,57,38,36,21
2023-10-27,노외주차장,금오천1주차장,구미시 금오산로 53-906,107,월~금,404,401,208,196
2023-10-27,노외주차장,금오천2주차장,구미시 금오산로 53-907,143,월~금,300,286,225,75
2023-10-27,노외주차장,금오천3주차장,구미시 금오산로 53-908,215,월~금,47,46,27,20
2023-10-28,노외주차장,금오천1주차장,구미시 금오산로 53-909,107,월~금,442,116,324,118
2023-10-28,노외주차장,금오천2주차장,구미시 금오산로 53-910,143,월~금,373,44,332,41
2023-10-28,노외주차장,금오천3주차장,구미시 금오산로 53-911,215,월~금,232,16,214,18
2023-10-29,노외주차장,금오천1주차장,구미시 금오산로 53-912,107,월~금,233,54,185,48
2023-10-29,노외주차장,금오천2주차장,구미시 금오산로 53-913,143,월~금,167,26,140,27
2023-10-29,노외주차장,금오천3주차장,구미시 금오산로 53-914,215,월~금,49,10,40,9
2023-10-30,노외주차장,금오천1주차장,구미시 금오산로 53-915,107,월~금,393,389,204,189
2023-10-30,노외주차장,금오천2주차장,구미시 금오산로 53-916,143,월~금,273,268,206,67
2023-10-30,노외주차장,금오천3주차장,구미시 금오산로 53-917,215,월~금,68,45,44,24
2023-10-31,노외주차장,금오천1주차장,구미시 금오산로 53-918,107,월~금,323,324,168,155
2023-10-31,노외주차장,금오천2주차장,구미시 금오산로 53-919,143,월~금,245,238,180,65
2023-10-31,노외주차장,금오천3주차장,구미시 금오산로 53-920,215,월~금,58,50,34,24
2023-11-01,노외주차장,금오천1주차장,구미시 금오산로 53-921,107,월~금,342,349,202,140
2023-11-01,노외주차장,금오천2주차장,구미시 금오산로 53-922,143,월~금,251,241,193,58
2023-11-01,노외주차장,금오천3주차장,구미시 금오산로 53-923,215,월~금,57,34,42,15
2023-11-02,노외주차장,금오천1주차장,구미시 금오산로 53-924,107,월~금,312,318,153,159
2023-11-02,노외주차장,금오천2주차장,구미시 금오산로 53-925,143,월~금,251,245,182,69
2023-11-02,노외주차장,금오천3주차장,구미시 금오산로 53-926,215,월~금,64,55,40,24
2023-11-03,노외주차장,금오천1주차장,구미시 금오산로 53-927,107,월~금,374,374,207,167
2023-11-03,노외주차장,금오천2주차장,구미시 금오산로 53-928,143,월~금,321,301,245,76
